pred,label,confidence,utility,decision,label_name
0,0,0.9992507100105286,0.5449373352841125,APPROVE,Adipose
8,8,0.999992847442627,0.5454568314865813,APPROVE,Colorectal Adenocarcinoma
3,3,0.999935507774353,0.5454166937187895,APPROVE,Lymphocytes
8,8,0.9971926808357239,0.5434967148617491,APPROVE,Colorectal Adenocarcinoma
6,6,1.0,0.5454618382767424,APPROVE,Normal Colon Mucosa
6,6,0.6985451579093933,0.3344434488133178,BLOCK,Normal Colon Mucosa
8,8,0.5568073391914368,0.23522697571074822,BLOCK,Colorectal Adenocarcinoma
6,6,0.9999977350234985,0.5454602527931914,APPROVE,Normal Colon Mucosa
6,6,0.9999997615814209,0.545461671383737,APPROVE,Normal Colon Mucosa
5,0,0.8239721059799194,0.42224231246268606,BLOCK,Adipose
4,4,0.9999829530715942,0.5454084681469007,APPROVE,Mucus
6,6,0.9999991655349731,0.5454198168712658,APPROVE,Normal Colon Mucosa
8,8,0.9999921321868896,0.5454148935276074,APPROVE,Colorectal Adenocarcinoma
1,1,0.9999732971191406,0.5454017089801831,APPROVE,Background
1,1,0.9999872446060181,0.5454114722209973,APPROVE,Background
3,3,0.9986631870269775,0.544484631915669,APPROVE,Lymphocytes
4,4,0.9999549388885498,0.5453888582187696,APPROVE,Mucus
5,5,0.9999958276748657,0.5454174803691907,APPROVE,Smooth Muscle
8,8,0.9935158491134644,0.5408814953762098,APPROVE,Colorectal Adenocarcinoma
0,0,0.9404782652854919,0.503755186696629,APPROVE,Adipose
1,1,0.999988317489624,0.5454122232395215,APPROVE,Background
0,0,0.9999947547912598,0.5454167293506665,APPROVE,Adipose
1,1,0.9998592138290405,0.545321850677113,APPROVE,Background
4,4,0.9998748302459717,0.5453327821689649,APPROVE,Mucus
4,4,0.9876947402954102,0.5368067192035718,APPROVE,Mucus
8,8,0.9999908208847046,0.5454139756160779,APPROVE,Colorectal Adenocarcinoma
0,0,0.9999709129333496,0.5454000400501294,APPROVE,Adipose
1,1,0.9999904632568359,0.5454137252765698,APPROVE,Background
8,8,0.9999315738677979,0.5453725027042432,APPROVE,Colorectal Adenocarcinoma
0,0,0.9952665567398071,0.5421069907146496,APPROVE,Adipose
3,3,0.9977850914001465,0.5438699649768872,APPROVE,Lymphocytes
7,7,0.94877690076828,0.5095642315345807,APPROVE,Cancer-Assoc. Stroma
1,1,0.9999852180480957,0.5454100536304517,APPROVE,Background
5,5,0.999995231628418,0.5454170631366773,APPROVE,Smooth Muscle
1,1,0.9999916553497314,0.5454145597415967,APPROVE,Background
8,8,0.8200699090957642,0.4194693373638196,BLOCK,Colorectal Adenocarcinoma
3,3,0.9986677169799805,0.544487802882771,APPROVE,Lymphocytes
0,0,0.9999889135360718,0.545412640472035,APPROVE,Adipose
4,4,0.9992332458496094,0.5448836730915112,APPROVE,Mucus
8,8,0.9622372388839722,0.5189864682155652,APPROVE,Colorectal Adenocarcinoma
1,1,0.9999794960021973,0.5454060481983227,APPROVE,Background
8,8,0.9999927282333374,0.5454153107601208,APPROVE,Colorectal Adenocarcinoma
8,8,0.9998712539672852,0.5453371779227827,APPROVE,Colorectal Adenocarcinoma
2,2,0.9992815852165222,0.5449244097972487,APPROVE,Debris
3,3,0.9990781545639038,0.5447820083404158,APPROVE,Lymphocytes
8,8,0.9999942779541016,0.5454232947135542,APPROVE,Colorectal Adenocarcinoma
1,1,0.9999747276306152,0.5454096094871137,APPROVE,Background
4,4,0.9999961853027344,0.5454246298575971,APPROVE,Mucus
6,6,0.7898651361465454,0.3983328954482649,BLOCK,Normal Colon Mucosa
3,3,0.9999918937683105,0.5454216257835005,APPROVE,Lymphocytes
3,3,0.9996415376663208,0.5451763765121076,APPROVE,Lymphocytes
5,5,0.9999861717224121,0.5454176203513715,APPROVE,Smooth Muscle
4,4,0.9996682405471802,0.5451950685287092,APPROVE,Mucus
8,8,0.9997467398643494,0.5452500180507276,APPROVE,Colorectal Adenocarcinoma
0,0,0.9998819828033447,0.5453446881080244,APPROVE,Adipose
0,0,0.9999819993972778,0.5454146997237775,APPROVE,Adipose
5,5,0.9980100989341736,0.5440343693996046,APPROVE,Smooth Muscle
0,0,0.9999960660934448,0.5454245464110945,APPROVE,Adipose
6,6,0.9999713897705078,0.5454072729850385,APPROVE,Normal Colon Mucosa
6,6,0.8103517293930054,0.41267351072078684,BLOCK,Normal Colon Mucosa
4,4,0.9990214109420776,0.5447422878051374,APPROVE,Mucus
1,1,0.9999755620956421,0.5454101936126325,APPROVE,Background
8,8,0.9999897480010986,0.5454201237464521,APPROVE,Colorectal Adenocarcinoma
0,0,0.9780352115631104,0.5300519482398603,APPROVE,Adipose
6,6,0.9942209720611572,0.5413819805884932,APPROVE,Normal Colon Mucosa
7,7,0.9208630323410034,0.4900314227843855,BLOCK,Cancer-Assoc. Stroma
3,3,0.9999902248382568,0.5454204575324628,APPROVE,Lymphocytes
2,7,0.4684252440929413,0.17332497101074198,BLOCK,Cancer-Assoc. Stroma
4,4,0.9999457597732544,0.5453893319869612,APPROVE,Mucus
7,7,0.9885287880897522,0.5373974518085096,APPROVE,Cancer-Assoc. Stroma
8,8,0.9999469518661499,0.545390166451988,APPROVE,Colorectal Adenocarcinoma
2,2,0.9994274377822876,0.5450265065932844,APPROVE,Debris
6,6,0.9948846697807312,0.541846568992195,APPROVE,Normal Colon Mucosa
1,1,0.999901294708252,0.5453582064414595,APPROVE,Background
0,0,0.8105809092521667,0.412891583591663,BLOCK,Adipose
0,0,0.9999860525131226,0.545475183874332,APPROVE,Adipose
7,7,0.9942989349365234,0.5414942015707127,APPROVE,Cancer-Assoc. Stroma
0,0,0.9991523027420044,0.5448915590345493,APPROVE,Adipose
5,5,0.9999979734420776,0.5454835285246006,APPROVE,Smooth Muscle
3,3,0.9991993308067322,0.5449244786798588,APPROVE,Lymphocytes
8,8,0.9999603033065796,0.545457159429752,APPROVE,Colorectal Adenocarcinoma
5,5,0.9984651803970337,0.5444105733930699,APPROVE,Smooth Muscle
6,6,0.9897043108940125,0.538277964740955,APPROVE,Normal Colon Mucosa
8,8,0.9890204071998596,0.537799232155048,APPROVE,Colorectal Adenocarcinoma
5,0,0.8336586952209473,0.4290460337698093,BLOCK,Adipose
1,1,0.9999159574508667,0.545426117330753,APPROVE,Background
3,3,0.9999212026596069,0.5454297889768711,APPROVE,Lymphocytes
2,2,0.5162526369094849,0.2068617929517857,BLOCK,Debris
6,6,0.9999891519546509,0.5454773534834019,APPROVE,Normal Colon Mucosa
8,8,0.9819437265396118,0.5328455556928745,APPROVE,Colorectal Adenocarcinoma
1,1,0.9998886585235596,0.545407008081638,APPROVE,Background
2,2,0.9996204376220703,0.5452192534505955,APPROVE,Debris
0,0,0.9999262094497681,0.545433293729984,APPROVE,Adipose
0,0,0.8224388360977173,0.42119213238354836,BLOCK,Adipose
0,0,0.9537443518638611,0.5131059934198491,APPROVE,Adipose
4,4,0.9702603220939636,0.5246671725809208,APPROVE,Mucus
0,0,0.5195263624191284,0.20915340080853617,BLOCK,Adipose
6,6,0.9970856308937073,0.5434448887407414,APPROVE,Normal Colon Mucosa
0,4,0.9755801558494568,0.528391056209766,APPROVE,Mucus
1,1,0.999963641166687,0.5454594959318272,APPROVE,Background
7,7,0.8567491173744202,0.44520932927724044,BLOCK,Cancer-Assoc. Stroma
6,6,0.9916627407073975,0.5396488656103245,APPROVE,Normal Colon Mucosa
4,4,0.9999899864196777,0.5454779376089207,APPROVE,Mucus
7,7,0.9995521903038025,0.545171480327808,APPROVE,Cancer-Assoc. Stroma
1,1,0.9999587535858154,0.5454560746252171,APPROVE,Background
4,4,0.9999996423721313,0.5454846967756383,APPROVE,Mucus
5,5,0.5291357040405273,0.21578882230480612,BLOCK,Smooth Muscle
6,6,0.999946117401123,0.5453561116572231,APPROVE,Normal Colon Mucosa
8,8,0.9998924732208252,0.5453185607310146,APPROVE,Colorectal Adenocarcinoma
6,6,0.9991531372070312,0.5448010255213589,APPROVE,Normal Colon Mucosa
3,8,0.8873034715652466,0.4665062595721095,BLOCK,Colorectal Adenocarcinoma
5,0,0.9638614654541016,0.520096855294308,APPROVE,Adipose
5,0,0.5292608141899109,0.2158763994093746,BLOCK,Adipose
5,5,0.9993476271629333,0.5449371684904903,APPROVE,Smooth Muscle
7,7,0.9853237867355347,0.5351204801913113,APPROVE,Cancer-Assoc. Stroma
6,6,0.9999998807907104,0.5453937460299343,APPROVE,Normal Colon Mucosa
8,8,0.9996705055236816,0.5451631833430142,APPROVE,Colorectal Adenocarcinoma
6,6,0.9999902248382568,0.5453869868632167,APPROVE,Normal Colon Mucosa
0,0,0.9995452761650085,0.5450755227919429,APPROVE,Adipose
0,0,0.9835182428359985,0.533856599461636,APPROVE,Adipose
1,1,0.999981164932251,0.5453806449290127,APPROVE,Background
6,6,0.9980354905128479,0.5440186728354305,APPROVE,Normal Colon Mucosa
0,0,0.7464092373847961,0.3678802956457942,BLOCK,Adipose
0,0,0.9930874705314636,0.5405550588484616,APPROVE,Adipose
2,2,0.999903678894043,0.5453264047022671,APPROVE,Debris
0,0,0.9998708963394165,0.5453034569140286,APPROVE,Adipose
2,7,0.6317837834358215,0.28764247788151204,BLOCK,Cancer-Assoc. Stroma
0,0,0.9997078776359558,0.5451893438216061,APPROVE,Adipose
4,4,0.9999974966049194,0.5453920770998806,APPROVE,Mucus
4,4,0.9999992847442627,0.5453933287974209,APPROVE,Mucus
6,6,0.9993855953216553,0.5449637462015957,APPROVE,Normal Colon Mucosa
0,4,0.8826478123664856,0.4632472981329769,BLOCK,Mucus
6,6,0.9999963045120239,0.5453912426348537,APPROVE,Normal Colon Mucosa
6,6,0.9964415431022644,0.5429029096480221,APPROVE,Normal Colon Mucosa
8,8,0.9999181032180786,0.545336501729092,APPROVE,Colorectal Adenocarcinoma
8,8,0.9997157454490662,0.5451948512907833,APPROVE,Colorectal Adenocarcinoma
5,5,0.9999368190765381,0.5453496028300137,APPROVE,Smooth Muscle
6,6,0.9987967014312744,0.5445515204783291,APPROVE,Normal Colon Mucosa
4,4,0.9998840093612671,0.5453634430349362,APPROVE,Mucus
8,8,0.9908389449119568,0.539031897920419,APPROVE,Colorectal Adenocarcinoma
3,3,0.9999995231628418,0.5454443026960385,APPROVE,Lymphocytes
8,8,0.9998855590820312,0.5453645278394711,APPROVE,Colorectal Adenocarcinoma
5,5,0.9999055862426758,0.5453785468519222,APPROVE,Smooth Muscle
8,7,0.5467243194580078,0.22815166010265467,BLOCK,Cancer-Assoc. Stroma
6,6,0.9999984502792358,0.5454435516775143,APPROVE,Normal Colon Mucosa
5,5,0.998714804649353,0.5445449997365963,APPROVE,Smooth Muscle
8,8,0.9999812841415405,0.5454315353811275,APPROVE,Colorectal Adenocarcinoma
7,7,0.9991137385368347,0.5448242534578335,APPROVE,Cancer-Assoc. Stroma
3,3,0.9325109124183655,0.498202275174905,BLOCK,Lymphocytes
3,3,0.9992619156837463,0.5449279774606717,APPROVE,Lymphocytes
2,2,0.9659140706062317,0.5215844859064114,APPROVE,Debris
8,8,0.9972085356712341,0.5434906114519131,APPROVE,Colorectal Adenocarcinoma
2,2,0.9993771910667419,0.5450086702287685,APPROVE,Debris
0,0,0.9996899366378784,0.5452275921285641,APPROVE,Adipose
5,5,0.9996452331542969,0.545196299690057,APPROVE,Smooth Muscle
8,8,0.9998936653137207,0.5453702022016537,APPROVE,Colorectal Adenocarcinoma
1,1,0.999982476234436,0.5454323698461544,APPROVE,Background
7,7,0.8416270017623901,0.43458353771572233,BLOCK,Cancer-Assoc. Stroma
3,3,0.9999730587005615,0.5454257775724423,APPROVE,Lymphocytes
6,6,0.981002926826477,0.5321466852605832,APPROVE,Normal Colon Mucosa
4,4,0.9999909400939941,0.5454382945478451,APPROVE,Mucus
6,6,1.0,0.5454446364820492,APPROVE,Normal Colon Mucosa
6,6,0.9994832277297974,0.5450828958929074,APPROVE,Normal Colon Mucosa
4,4,0.9963626265525818,0.5428984750688565,APPROVE,Mucus
0,0,0.911929190158844,0.48379506959324003,BLOCK,Adipose
0,0,0.9997968077659607,0.5453024019182217,APPROVE,Adipose
6,6,0.9987610578536987,0.5445773769796384,APPROVE,Normal Colon Mucosa
5,5,0.9996381998062134,0.5451913763463986,APPROVE,Smooth Muscle
8,4,0.669377863407135,0.31400914086704373,BLOCK,Mucus
5,5,0.9998650550842285,0.5453501750410091,APPROVE,Smooth Muscle
5,5,0.9968547821044922,0.5432115015944187,APPROVE,Smooth Muscle
4,4,0.9997747540473938,0.5452554819544497,APPROVE,Mucus
7,7,0.9986928105354309,0.5444981214960758,APPROVE,Cancer-Assoc. Stroma
2,2,0.978725790977478,0.5305212078055087,APPROVE,Debris
1,1,0.9999901056289673,0.5454062280615513,APPROVE,Background
3,3,0.9999493360519409,0.5453776893576328,APPROVE,Lymphocytes
0,0,0.97117018699646,0.525232285018796,APPROVE,Adipose
0,0,0.9921560287475586,0.5399223742445651,APPROVE,Adipose
8,8,0.999935507774353,0.5453680095633212,APPROVE,Colorectal Adenocarcinoma
0,0,0.9999978542327881,0.5454116520842258,APPROVE,Adipose
4,4,0.9999653100967407,0.5453888711889926,APPROVE,Mucus
5,0,0.7684125304222107,0.3833019254168217,BLOCK,Adipose
4,4,0.9977675676345825,0.5438504514654818,APPROVE,Mucus
8,8,0.9900761246681213,0.538466441388959,APPROVE,Colorectal Adenocarcinoma
4,5,0.6731081604957581,0.3165888664683048,BLOCK,Smooth Muscle
3,3,0.9999943971633911,0.5454092321356478,APPROVE,Lymphocytes
6,6,0.9995916485786438,0.5451273081263248,APPROVE,Normal Colon Mucosa
0,0,0.9984037280082703,0.5442957637270633,APPROVE,Adipose
0,0,0.9999639987945557,0.545387953277463,APPROVE,Adipose
8,8,0.9952507019042969,0.5420886454542819,APPROVE,Colorectal Adenocarcinoma
3,3,0.9999953508377075,0.5454098997076694,APPROVE,Lymphocytes
7,7,0.7538557648658752,0.37311218952738684,BLOCK,Cancer-Assoc. Stroma
0,0,0.9998319149017334,0.5452954945524875,APPROVE,Adipose
8,8,0.9999712705612183,0.5453930435141269,APPROVE,Colorectal Adenocarcinoma
5,5,0.9471848607063293,0.5084425566157047,APPROVE,Smooth Muscle
1,1,0.9999842643737793,0.5454021391829196,APPROVE,Background
0,0,0.9922093152999878,0.5399596748312656,APPROVE,Adipose
0,0,0.9955407977104187,0.5422917125185672,APPROVE,Adipose
7,7,0.9844980835914612,0.5345618126352969,APPROVE,Cancer-Assoc. Stroma
0,0,0.9969883561134338,0.5433050034006778,APPROVE,Adipose
0,0,0.7731886506080627,0.3866452095469181,BLOCK,Adipose
0,0,0.9990158081054688,0.5447242197951022,APPROVE,Adipose
1,1,0.9999531507492065,0.5453521281117644,APPROVE,Background
8,8,0.9999914169311523,0.5453789144391263,APPROVE,Colorectal Adenocarcinoma
6,6,0.9997827410697937,0.5452328413361753,APPROVE,Normal Colon Mucosa
2,2,0.9986528158187866,0.5444418936604704,APPROVE,Debris
5,0,0.8421702980995178,0.43490413125698224,BLOCK,Adipose
7,7,0.5796002149581909,0.2511050730580534,BLOCK,Cancer-Assoc. Stroma
0,0,0.9999113082885742,0.5453228383893217,APPROVE,Adipose
3,3,0.9998879432678223,0.5453064828747953,APPROVE,Lymphocytes
5,5,0.5903873443603516,0.25865606363956584,BLOCK,Smooth Muscle
4,4,0.9989237189292908,0.5446315258378233,APPROVE,Mucus
5,2,0.7166686654090881,0.3470529883736815,BLOCK,Debris
5,5,0.9999022483825684,0.5453164964551176,APPROVE,Smooth Muscle
0,0,0.9920252561569214,0.5398026018971647,APPROVE,Adipose
3,3,0.9999983310699463,0.5453837543362822,APPROVE,Lymphocytes
2,2,0.9995856881141663,0.5450949042672362,APPROVE,Debris
8,8,0.9254165887832642,0.49317653473560463,BLOCK,Colorectal Adenocarcinoma
8,8,0.9999721050262451,0.5453653961056913,APPROVE,Colorectal Adenocarcinoma
4,4,0.999674916267395,0.5451573639744962,APPROVE,Mucus
4,4,0.999997615814209,0.545383253657266,APPROVE,Mucus
0,0,0.9993047714233398,0.5448982625836576,APPROVE,Adipose
4,4,0.9999992847442627,0.5453844219083036,APPROVE,Mucus
7,7,0.6033039689064026,0.26769770082180155,BLOCK,Cancer-Assoc. Stroma
7,7,0.9952293634414673,0.5420454769963469,APPROVE,Cancer-Assoc. Stroma
4,4,0.9999815225601196,0.5453719883794035,APPROVE,Mucus
2,2,0.999995231628418,0.5453815847272123,APPROVE,Debris
6,6,0.9967100620269775,0.5430819660062041,APPROVE,Normal Colon Mucosa
3,3,0.9989272952079773,0.5446340292329038,APPROVE,Lymphocytes
3,3,0.9996737241744995,0.5451565295094694,APPROVE,Lymphocytes
6,4,0.8391685485839844,0.43280290659610876,BLOCK,Mucus
3,3,0.9660852551460266,0.5216446011895384,APPROVE,Lymphocytes
5,5,0.9999598264694214,0.5453568011159147,APPROVE,Smooth Muscle
1,1,0.9999713897705078,0.5453648954266752,APPROVE,Background
0,0,0.9997478127479553,0.5453228292354642,APPROVE,Adipose
8,8,0.9999798536300659,0.5454852578529416,APPROVE,Colorectal Adenocarcinoma
6,6,0.7544274926185608,0.3735986051448879,BLOCK,Normal Colon Mucosa
1,1,0.9999456405639648,0.5454613087066708,APPROVE,Background
4,4,0.9999945163726807,0.5454955217727718,APPROVE,Mucus
4,4,0.9976392984390259,0.5438468692192135,APPROVE,Mucus
2,2,0.9990494847297668,0.5448339996227322,APPROVE,Debris
1,1,0.9999542236328125,0.5454673168548642,APPROVE,Background
6,6,0.9988147020339966,0.544669651735693,APPROVE,Normal Colon Mucosa
8,8,0.9999344348907471,0.5454534647354183,APPROVE,Colorectal Adenocarcinoma
0,0,0.9863141775131226,0.5359192845710812,APPROVE,Adipose
3,3,0.9999871253967285,0.5454903480896054,APPROVE,Lymphocytes
2,2,0.998747706413269,0.5446227548011837,APPROVE,Debris
5,7,0.9997583031654358,0.5453301725277004,APPROVE,Cancer-Assoc. Stroma
7,7,0.9999576807022095,0.545469736803442,APPROVE,Cancer-Assoc. Stroma
4,4,0.9999856948852539,0.5454893467315731,APPROVE,Mucus
0,0,0.9883663058280945,0.5373557743915616,APPROVE,Adipose
1,1,0.9999520778656006,0.5454658148178158,APPROVE,Background
0,0,0.9889488220214844,0.5377635357269345,APPROVE,Adipose
6,6,0.9855013489723206,0.5353503045925198,APPROVE,Normal Colon Mucosa
0,4,0.8245271444320679,0.4226683614143429,BLOCK,Mucus
3,3,0.9999476671218872,0.5454627272972165,APPROVE,Lymphocytes
0,0,0.9998966455459595,0.545427012194067,APPROVE,Adipose
4,4,0.9998499155044556,0.5453943011650143,APPROVE,Mucus
6,6,0.9999569654464722,0.5454692361244259,APPROVE,Normal Colon Mucosa
0,0,0.9607930183410645,0.5180544731506405,APPROVE,Adipose
6,6,0.9697501063346863,0.5243244347461757,APPROVE,Normal Colon Mucosa
5,5,0.9999291896820068,0.5454497930893002,APPROVE,Smooth Muscle
2,2,0.9984394907951355,0.5444070038684903,APPROVE,Debris
3,3,0.850662350654602,0.44096300577011677,BLOCK,Lymphocytes
2,2,0.9998846054077148,0.5454185840972958,APPROVE,Debris
1,1,0.9999879598617554,0.5454909322151241,APPROVE,Background
3,8,0.743059515953064,0.3655717050842071,BLOCK,Colorectal Adenocarcinoma
8,8,0.9986427426338196,0.544479963760736,APPROVE,Colorectal Adenocarcinoma
5,5,0.997198224067688,0.5434688007644439,APPROVE,Smooth Muscle
5,0,0.6122598648071289,0.2740119492820525,BLOCK,Adipose
8,8,0.9997026324272156,0.5452218866161131,APPROVE,Colorectal Adenocarcinoma
1,4,0.8207477927207947,0.4199534988216186,BLOCK,Mucus
8,7,0.6976792812347412,0.33380554078138114,BLOCK,Cancer-Assoc. Stroma
5,5,0.999716579914093,0.5452316498569274,APPROVE,Smooth Muscle
0,0,0.9998568296432495,0.5453298246673369,APPROVE,Adipose
7,7,0.9997379183769226,0.5452465867809081,APPROVE,Cancer-Assoc. Stroma
6,6,0.9903106689453125,0.538647512178781,APPROVE,Normal Colon Mucosa
3,3,0.9999990463256836,0.5454293763450409,APPROVE,Lymphocytes
3,8,0.997512936592102,0.5436890995315338,APPROVE,Colorectal Adenocarcinoma
8,8,0.9999995231628418,0.5454297101310516,APPROVE,Colorectal Adenocarcinoma
5,5,0.9999651908874512,0.5454056775382781,APPROVE,Smooth Muscle
6,6,0.9134095311164856,0.4848167156986022,BLOCK,Normal Colon Mucosa
4,4,0.9831629991531372,0.5336441433242584,APPROVE,Mucus
8,7,0.660571277141571,0.30782993791616203,BLOCK,Cancer-Assoc. Stroma
8,8,0.9999083280563354,0.5453658735564971,APPROVE,Colorectal Adenocarcinoma
8,8,0.999969482421875,0.5454086816123748,APPROVE,Colorectal Adenocarcinoma
8,8,0.9999943971633911,0.545426121931436,APPROVE,Colorectal Adenocarcinoma
0,0,0.9986438155174255,0.5444807147792602,APPROVE,Adipose
8,8,0.9999804496765137,0.5454163586906219,APPROVE,Colorectal Adenocarcinoma
0,0,0.999951958656311,0.5453964149764801,APPROVE,Adipose
4,4,0.9994239807128906,0.5450268304160857,APPROVE,Mucus
3,3,0.9999998807907104,0.5454299604705596,APPROVE,Lymphocytes
4,2,0.9143628478050232,0.48548403738057855,BLOCK,Debris
2,2,0.9997954964637756,0.5452868914417053,APPROVE,Debris
0,0,0.9999635219573975,0.5454045092872405,APPROVE,Adipose
4,4,0.9999445676803589,0.5453912412933135,APPROVE,Mucus
5,2,0.9986206293106079,0.5444644844344878,APPROVE,Debris
6,6,1.0,0.5454300439170623,APPROVE,Normal Colon Mucosa
3,3,0.9999997615814209,0.5454521931660887,APPROVE,Lymphocytes
6,4,0.5958824753761292,0.2625700928223845,BLOCK,Mucus
6,6,0.9999974966049194,0.5454506076825377,APPROVE,Normal Colon Mucosa
7,7,0.9996598958969116,0.5452142871869323,APPROVE,Cancer-Assoc. Stroma
4,4,0.9968276619911194,0.5432317234528777,APPROVE,Mucus
0,0,0.7544347643852234,0.3735566951287505,BLOCK,Adipose
4,4,0.9943813681602478,0.5415193177712676,APPROVE,Mucus
1,1,0.9999516010284424,0.5454184807790038,APPROVE,Background
4,4,0.9998325109481812,0.545335117722821,APPROVE,Mucus
4,4,0.9988763928413391,0.5446658350480316,APPROVE,Mucus
1,1,0.9999679327011108,0.5454299129498718,APPROVE,Background
4,4,0.9998723268508911,0.5453629888547179,APPROVE,Mucus
8,8,0.9997195601463318,0.5452560521615264,APPROVE,Colorectal Adenocarcinoma
0,0,0.9742099046707153,0.5273992933285949,APPROVE,Adipose
0,0,0.9991366267204285,0.5448479987633941,APPROVE,Adipose
1,1,0.9999892711639404,0.5454448498738524,APPROVE,Background
4,4,0.9997019171714783,0.545243702079129,APPROVE,Mucus
0,0,0.9269777536392212,0.4943367876065489,BLOCK,Adipose
4,4,0.9999467134475708,0.5454150594723937,APPROVE,Mucus
4,4,0.9999936819076538,0.5454479373944519,APPROVE,Mucus
3,3,0.9999958276748657,0.5454494394315001,APPROVE,Lymphocytes
0,0,0.9970402121543884,0.543380508567166,APPROVE,Adipose
4,4,0.9999983310699463,0.5454511918080566,APPROVE,Mucus
8,8,0.9970797896385193,0.5434082128060577,APPROVE,Colorectal Adenocarcinoma
5,7,0.9214916229248047,0.49049649610645735,BLOCK,Cancer-Assoc. Stroma
5,2,0.9930009841918945,0.5405530489934203,APPROVE,Debris
6,6,0.999396562576294,0.5450299538624999,APPROVE,Normal Colon Mucosa
2,2,0.9996631145477295,0.5452165402425048,APPROVE,Debris
8,8,0.9712150692939758,0.5253029085648773,APPROVE,Colorectal Adenocarcinoma
0,0,0.7904039025306702,0.39873509183056316,BLOCK,Adipose
4,4,0.9982525706291199,0.544229159499478,APPROVE,Mucus
0,0,0.9997559189796448,0.5452815033448455,APPROVE,Adipose
5,5,0.9998403787612915,0.5453379784054367,APPROVE,Smooth Muscle
5,5,0.9999737739562988,0.5454313550419418,APPROVE,Smooth Muscle
8,8,0.9992688298225403,0.5449378941483108,APPROVE,Colorectal Adenocarcinoma
6,6,0.9999103546142578,0.5453869615025131,APPROVE,Normal Colon Mucosa
6,6,0.9999864101409912,0.5454402003712265,APPROVE,Normal Colon Mucosa
2,2,0.9999499320983887,0.5454146657414047,APPROVE,Debris
0,0,0.9953664541244507,0.5422062311596482,APPROVE,Adipose
4,4,0.9999985694885254,0.5454487119145004,APPROVE,Mucus
0,0,0.9817137122154236,0.5326493118233292,APPROVE,Adipose
0,0,0.9866256713867188,0.5360876832432357,APPROVE,Adipose
3,3,0.9996170997619629,0.5451816831059066,APPROVE,Lymphocytes
4,4,1.0,0.5454497132725327,APPROVE,Mucus
8,8,0.9983251690864563,0.544277331633052,APPROVE,Colorectal Adenocarcinoma
3,3,0.9971875548362732,0.5434810016579239,APPROVE,Lymphocytes
0,0,0.9646756052970886,0.5207226369804947,APPROVE,Adipose
6,4,0.7029685974121094,0.3375277314610093,BLOCK,Mucus
6,6,0.999609649181366,0.5451764676994888,APPROVE,Normal Colon Mucosa
5,0,0.5460869073867798,0.2277105484432786,BLOCK,Adipose
3,3,0.9987323880195618,0.5445623848862259,APPROVE,Lymphocytes
6,6,0.9999998807907104,0.54544962982603,APPROVE,Normal Colon Mucosa
5,7,0.9999630451202393,0.5454238448567001,APPROVE,Cancer-Assoc. Stroma
5,5,0.9998559951782227,0.5453489098972886,APPROVE,Smooth Muscle
0,0,0.997611403465271,0.5437776956982223,APPROVE,Adipose
7,7,0.9992196559906006,0.544903472465953,APPROVE,Cancer-Assoc. Stroma
8,8,0.999910831451416,0.5453872952885239,APPROVE,Colorectal Adenocarcinoma
1,1,0.9999444484710693,0.5454108272022812,APPROVE,Background
1,1,0.9999079704284668,0.5453852925724594,APPROVE,Background
8,8,0.9998598098754883,0.5453515801853744,APPROVE,Colorectal Adenocarcinoma
4,4,0.9993483424186707,0.5449935529656021,APPROVE,Mucus
3,8,0.7918669581413269,0.3997565839714616,BLOCK,Colorectal Adenocarcinoma
5,5,0.9999862909317017,0.5454401169247238,APPROVE,Smooth Muscle
4,4,0.995061457157135,0.5419927332825272,APPROVE,Mucus
6,6,0.9998856782913208,0.5453332693875237,APPROVE,Normal Colon Mucosa
0,0,0.9817002415657043,0.5326034636795921,APPROVE,Adipose
4,4,0.9979425072669983,0.5439730496704979,APPROVE,Mucus
0,0,0.9980494976043701,0.5440479429066581,APPROVE,Adipose
6,6,0.9999804496765137,0.5453996093571587,APPROVE,Normal Colon Mucosa
1,1,0.9999898672103882,0.5454062016308708,APPROVE,Background
1,1,0.9999552965164185,0.545382002145092,APPROVE,Background
6,6,0.9997562766075134,0.5452426882088585,APPROVE,Normal Colon Mucosa
8,8,0.9999610185623169,0.5453860075772209,APPROVE,Colorectal Adenocarcinoma
0,0,0.9996477365493774,0.5451667101681633,APPROVE,Adipose
6,6,0.9994369149208069,0.5450191350281639,APPROVE,Normal Colon Mucosa
7,7,0.9908041954040527,0.538976231366436,APPROVE,Cancer-Assoc. Stroma
1,1,0.9999059438705444,0.5453474552929802,APPROVE,Background
4,4,0.9999986886978149,0.5454123766720695,APPROVE,Mucus
4,4,0.9998558759689331,0.5453124077618523,APPROVE,Mucus
0,0,0.9814804196357727,0.53244958832864,APPROVE,Adipose
8,8,0.9999747276306152,0.5453956039250297,APPROVE,Colorectal Adenocarcinoma
8,8,0.9999598264694214,0.545385173112194,APPROVE,Colorectal Adenocarcinoma
8,8,0.9998791217803955,0.545328679829876,APPROVE,Colorectal Adenocarcinoma
4,4,0.9999994039535522,0.5454128773510857,APPROVE,Mucus
8,8,0.9994117021560669,0.5450014860928459,APPROVE,Colorectal Adenocarcinoma
6,6,0.9996289014816284,0.545153525620739,APPROVE,Normal Colon Mucosa
1,1,0.9999620914459229,0.5453867585957451,APPROVE,Background
4,4,0.9998807907104492,0.5453298480809136,APPROVE,Mucus
